27
3.859550098703063e-06 1.3082215951648688e-05 4.0217435557992625e-05 0.00011213362572282598 0.0002835605333645979 0.0006503454914212112 0.0013527916456189182 0.002552149557908308 0.004366864924045178 0.006776755638034768 0.009538109907821756 0.01217562458125711 0.014096412649068043 0.014801795159294848 0.014096412649068043 0.01217562458125711 0.009538109907821756 0.006776755638034768 0.004366864924045178 0.002552149557908308 0.0013527916456189182 0.0006503454914212112 0.0002835605333645979 0.00011213362572282598 4.0217435557992625e-05 1.3082215951648688e-05 3.859550098703063e-06 
3.3336448232784335e-06 1.1299623108631004e-05 3.473737674722459e-05 9.685421133202912e-05 0.0002449223562234915 0.000561728912794089 0.0011684592118411 0.002204391689283249 0.0037718325389509014 0.0058533496841896085 0.00823843968983729 0.01051656457811721 0.01217562458125711 0.012784891126194282 0.01217562458125711 0.01051656457811721 0.00823843968983729 0.0058533496841896085 0.0037718325389509014 0.002204391689283249 0.0011684592118411 0.000561728912794089 0.0002449223562234915 9.685421133202912e-05 3.473737674722459e-05 1.1299623108631004e-05 3.3336448232784335e-06 
2.6115022277393336e-06 8.851870095682375e-06 2.7212478104366027e-05 7.587340645689552e-05 0.00019186665431015915 0.0004400457711942741 0.0009153446142305833 0.001726870771347455 0.002954768609225435 0.004585382231861647 0.00645380799204273 0.00823843968983729 0.009538109907821756 0.010015395588731735 0.009538109907821756 0.00823843968983729 0.00645380799204273 0.004585382231861647 0.002954768609225435 0.001726870771347455 0.0009153446142305833 0.0004400457711942741 0.00019186665431015915 7.587340645689552e-05 2.7212478104366027e-05 8.851870095682375e-06 2.6115022277393336e-06 
1.8554527696373035e-06 6.289187392239462e-06 1.933426184022395e-05 5.3907486908073794e-05 0.00013631982058426252 0.0003126492239818591 0.0006503454914212112 0.0012269287467834246 0.002099340962221046 0.0032578797259224827 0.004585382231861647 0.0058533496841896085 0.006776755638034768 0.007115863538899649 0.006776755638034768 0.0058533496841896085 0.004585382231861647 0.0032578797259224827 0.002099340962221046 0.0012269287467834246 0.0006503454914212112 0.0003126492239818591 0.00013631982058426252 5.3907486908073794e-05 1.933426184022395e-05 6.289187392239462e-06 1.8554527696373035e-06 
1.1956328441999588e-06 4.052681443871883e-06 1.2458780332658355e-05 3.473737674722459e-05 8.784295535469236e-05 0.00020146763475925708 0.0004190753019127295 0.0007906190505911459 0.0013527916456189182 0.002099340962221046 0.002954768609225435 0.0037718325389509014 0.004366864924045178 0.004585382231861647 0.004366864924045178 0.0037718325389509014 0.002954768609225435 0.002099340962221046 0.0013527916456189182 0.0007906190505911459 0.0004190753019127295 0.00020146763475925708 8.784295535469236e-05 3.473737674722459e-05 1.2458780332658355e-05 4.052681443871883e-06 1.1956328441999588e-06 
6.987699156764688e-07 2.368529674084745e-06 7.281349725976042e-06 2.03017455887322e-05 5.1338514832321376e-05 0.00011774477661364709 0.0002449223562234915 0.0004620655998150139 0.0007906190505911459 0.0012269287467834246 0.001726870771347455 0.002204391689283249 0.002552149557908308 0.0026798587635373456 0.002552149557908308 0.002204391689283249 0.001726870771347455 0.0012269287467834246 0.0007906190505911459 0.0004620655998150139 0.0002449223562234915 0.00011774477661364709 5.1338514832321376e-05 2.03017455887322e-05 7.281349725976042e-06 2.368529674084745e-06 6.987699156764688e-07 
3.703897764172191e-07 1.2554621438911213e-06 3.859550098703063e-06 1.0761137308280105e-05 2.7212478104366027e-05 6.241176173419622e-05 0.00012982347225606584 0.0002449223562234915 0.0004190753019127295 0.0006503454914212112 0.0009153446142305833 0.0011684592118411 0.0013527916456189182 0.0014204851496724912 0.0013527916456189182 0.0011684592118411 0.0009153446142305833 0.0006503454914212112 0.0004190753019127295 0.0002449223562234915 0.00012982347225606584 6.241176173419622e-05 2.7212478104366027e-05 1.0761137308280105e-05 3.859550098703063e-06 1.2554621438911213e-06 3.703897764172191e-07 
1.7806239559621384e-07 6.03554987624164e-07 1.8554527696373035e-06 5.173344434576751e-06 1.3082215951648688e-05 3.0004034979769074e-05 6.241176173419622e-05 0.00011774477661364709 0.00020146763475925708 0.0003126492239818591 0.0004400457711942741 0.000561728912794089 0.0006503454914212112 0.0006828886885220501 0.0006503454914212112 0.000561728912794089 0.0004400457711942741 0.0003126492239818591 0.00020146763475925708 0.00011774477661364709 6.241176173419622e-05 3.0004034979769074e-05 1.3082215951648688e-05 5.173344434576751e-06 1.8554527696373035e-06 6.03554987624164e-07 1.7806239559621384e-07 
7.763791482139828e-08 2.631591614967091e-07 8.090056499683055e-07 2.2556569185120234e-06 5.704045283275045e-06 1.3082215951648688e-05 2.7212478104366027e-05 5.1338514832321376e-05 8.784295535469236e-05 0.00013631982058426252 0.00019186665431015915 0.0002449223562234915 0.0002835605333645979 0.0002977498626503858 0.0002835605333645979 0.0002449223562234915 0.00019186665431015915 0.00013631982058426252 8.784295535469236e-05 5.1338514832321376e-05 2.7212478104366027e-05 1.3082215951648688e-05 5.704045283275045e-06 2.2556569185120234e-06 8.090056499683055e-07 2.631591614967091e-07 7.763791482139828e-08 
3.070180740311101e-08 1.0406593107533224e-07 3.199201795990251e-07 8.919964483714318e-07 2.2556569185120234e-06 5.173344434576751e-06 1.0761137308280105e-05 2.03017455887322e-05 3.473737674722459e-05 5.3907486908073794e-05 7.587340645689552e-05 9.685421133202912e-05 0.00011213362572282598 0.00011774477661364709 0.00011213362572282598 9.685421133202912e-05 7.587340645689552e-05 5.3907486908073794e-05 3.473737674722459e-05 2.03017455887322e-05 1.0761137308280105e-05 5.173344434576751e-06 2.2556569185120234e-06 8.919964483714318e-07 3.199201795990251e-07 1.0406593107533224e-07 3.070180740311101e-08 
1.1011397810328486e-08 3.732390574036991e-08 1.147414000375637e-07 3.199201795990251e-07 8.090056499683055e-07 1.8554527696373035e-06 3.859550098703063e-06 7.281349725976042e-06 1.2458780332658355e-05 1.933426184022395e-05 2.7212478104366027e-05 3.473737674722459e-05 4.0217435557992625e-05 4.2229910387938604e-05 4.0217435557992625e-05 3.473737674722459e-05 2.7212478104366027e-05 1.933426184022395e-05 1.2458780332658355e-05 7.281349725976042e-06 3.859550098703063e-06 1.8554527696373035e-06 8.090056499683055e-07 3.199201795990251e-07 1.147414000375637e-07 3.732390574036991e-08 1.1011397810328486e-08 
3.581866473721498e-09 1.2140987814859852e-08 3.732390574036991e-08 1.0406593107533224e-07 2.631591614967091e-07 6.03554987624164e-07 1.2554621438911213e-06 2.368529674084745e-06 4.052681443871883e-06 6.289187392239462e-06 8.851870095682375e-06 1.1299623108631004e-05 1.3082215951648688e-05 1.3736848201500795e-05 1.3082215951648688e-05 1.1299623108631004e-05 8.851870095682375e-06 6.289187392239462e-06 4.052681443871883e-06 2.368529674084745e-06 1.2554621438911213e-06 6.03554987624164e-07 2.631591614967091e-07 1.0406593107533224e-07 3.732390574036991e-08 1.2140987814859852e-08 3.581866473721498e-09 
1.0567317611395014e-09 3.581866473721498e-09 1.1011397810328486e-08 3.070180740311101e-08 7.763791482139828e-08 1.7806239559621384e-07 3.703897764172191e-07 6.987699156764688e-07 1.1956328441999588e-06 1.8554527696373035e-06 2.6115022277393336e-06 3.3336448232784335e-06 3.859550098703063e-06 4.052681443871883e-06 3.859550098703063e-06 3.3336448232784335e-06 2.6115022277393336e-06 1.8554527696373035e-06 1.1956328441999588e-06 6.987699156764688e-07 3.703897764172191e-07 1.7806239559621384e-07 7.763791482139828e-08 3.070180740311101e-08 1.1011397810328486e-08 3.581866473721498e-09 1.0567317611395014e-09 
